run,step,frequency,hidden_rank,hidden_diagonal_pair_power_fraction,attention_diagonal_pair_power_fraction,mlp_diagonal_pair_power_fraction,token_embedding_pair_power_fraction,unembedding_pair_power_fraction
Muon,48000,37,43,1.8390735753193185e-07,1.476454139088109e-10,2.1814493194618468e-07,0.0002551804688920186,0.002520766564559744
Muon,48000,38,25,2.7172068398557264e-06,2.0266739688176588e-10,3.446896727359663e-06,0.0003235121824621677,0.0023336454154705704
Muon,48000,39,47,1.128602113351436e-07,4.638870189855531e-11,1.5338090319835689e-07,0.00016878835915023859,0.0021502745891174243
Muon,48000,40,55,6.771209771989367e-08,3.512296460315629e-11,1.2745340970691715e-07,0.0001956920062320477,0.0019639573636543502
Muon,48000,41,34,5.950485695305618e-07,1.38892320436053e-10,5.334026698775901e-07,0.00031571305438907134,0.0030288193508646913
Muon,48000,42,27,1.3637214586916317e-06,2.1359109751443372e-10,1.3566998082782618e-06,0.00036468887693643243,0.0019961485451934313
Muon,48000,43,42,1.8995918252521552e-07,6.472853027274344e-11,2.2917498163206593e-07,0.00023500387943281166,0.0022012035946372198
Muon,48000,44,18,9.56202729513062e-06,1.1486215348815058e-09,7.0511079455320574e-06,0.000815992863211584,0.00348708942022712
Muon,48000,45,19,7.391761248486852e-06,3.5472892089487213e-10,4.4544024295151785e-06,0.00105994127570558,0.004427831907958992
Muon,48000,46,17,1.1401367415154382e-05,1.319500959942665e-09,7.694044680980969e-06,0.0013288827246380694,0.0037605204565036437
Muon,48000,47,4,0.014471604633819107,2.358249080633023e-06,0.006389705135665591,0.12948716363701301,0.1347950663252715
Muon,48000,48,21,5.097789545657882e-06,1.5365057399758105e-10,3.5403655919909754e-06,0.000350924297243354,0.0030810052795617274
Muon,48000,49,32,7.222077510549283e-07,6.56223833037739e-11,7.315869757260367e-07,0.00022869364369568522,0.003027926348950369
Muon,48000,50,39,3.5399447913683934e-07,3.4776505801711735e-11,3.5188496878470934e-07,0.00015986033753905834,0.0019378761284754556
Muon,48000,51,51,8.78610346268994e-08,2.3413876244093417e-11,1.0850814829719495e-07,0.0001557992139388966,0.00196279363982493
Muon,48000,52,48,9.8781199970597e-08,6.263753650739051e-11,1.3410566873845048e-07,0.0001911698588010374,0.0019614674511459923
Muon,48000,53,31,1.010956842025139e-06,7.701033848208219e-10,9.498270915309804e-07,0.00047769594609251833,0.002585183164133024
Muon,48000,54,30,1.02286589773328e-06,2.6310987411130734e-10,9.440061820799874e-07,0.0004327299800432755,0.0037077930839764114
Muon,48000,55,15,2.7876285119161864e-05,1.938780503135973e-09,1.919638563007637e-05,0.0016515649747723467,0.003566233101778983
Muon,48000,56,5,0.013087269650657962,2.207403755783879e-06,0.005926198940165938,0.12456816045327813,0.12593595983956668
Muon,49000,1,10,0.00021850448208943896,1.0353433353713703e-09,0.0001116741656457077,0.002801426669420519,0.006548748408823577
Muon,49000,2,24,2.963889387489119e-06,5.338015192584492e-11,2.5399831732523765e-06,0.0002848036791150921,0.0016242072492865564
Muon,49000,3,34,6.180451504001706e-07,2.2144230639945977e-11,5.310410205527207e-07,0.0001924066737452614,0.001887449506141952
Muon,49000,4,18,1.005624990365768e-05,4.5449462094466823e-10,6.777212354279469e-06,0.000705204427815416,0.003006954633126867
Muon,49000,5,38,4.340438697934019e-07,1.6303070501003775e-10,4.35382265565155e-07,0.0002536269704233404,0.0017679651466495257
Muon,49000,6,50,8.123903289793332e-08,1.474131896624247e-11,8.845844664309944e-08,0.00012951320971319147,0.001412861353688851
Muon,49000,7,1,0.065448318253362,2.248778701539326e-06,0.019737845502410048,0.21152153388939574,0.17451744295172536
Muon,49000,8,40,2.747616126758465e-07,3.202594703452152e-11,2.398487397988937e-07,0.0001548923615791426,0.0011988736758614127
Muon,49000,9,31,7.84304959110457e-07,5.675156431588916e-11,7.583927987119979e-07,0.00022263804643136623,0.0021102677912359113
Muon,49000,10,41,1.7726607670071693e-07,1.6898352798211314e-10,2.250243798516323e-07,0.0002512846781020724,0.0016980012540517024
Muon,49000,11,2,0.05495919436625132,8.919658308947905e-05,0.016556043363741495,0.21410554827947054,0.18249285685356648
Muon,49000,12,3,0.026009451267172152,7.967286411708586e-06,0.009188903913152042,0.1642027941006431,0.15670581515919169
Muon,49000,13,46,9.799003363176108e-08,1.8014402485012004e-11,1.1599484665155046e-07,0.00020684886941071563,0.002020818213618946
Muon,49000,14,8,0.0009280686949422135,1.1223399402143315e-08,0.00041678868726545507,0.008234675593329384,0.011797989347446736
Muon,49000,15,54,5.4158165774734375e-08,2.17441040514488e-11,8.654913389574789e-08,0.0001059101565827878,0.0013166515387868169
Muon,49000,16,55,4.7397542014980696e-08,7.022284472225354e-11,7.334809235071094e-08,0.0001733275968085857,0.002329917706837693
Muon,49000,17,37,4.722118462095321e-07,4.025738454799009e-11,4.2630003391635705e-07,0.0001865312558364696,0.0012260851640844208
Muon,49000,18,20,5.641287419723587e-06,1.397492283858718e-10,3.970269210355415e-06,0.00046966538794271514,0.002202523906296203
Muon,49000,19,11,0.0001412813032313426,3.4356904366867216e-10,8.22935497221428e-05,0.0018105386766456022,0.0061272812668616795
Muon,49000,20,49,9.015580102925377e-08,1.1299681586397362e-11,1.330775099828778e-07,0.00013260409712701404,0.002263155526036502
Muon,49000,21,12,0.0001103736708881255,7.344386028826745e-10,5.553935175494458e-05,0.001913112472216345,0.0029329843904667466
Muon,49000,22,7,0.0010231823305341795,1.2025504356552564e-08,0.00040145992929101074,0.006902537747874592,0.010466085405509922
Muon,49000,23,33,6.312171723039162e-07,8.079072771338603e-11,6.344995192821769e-07,0.0005860561242763263,0.0025176512118417057
Muon,49000,24,9,0.00033722758015207563,8.420582692761758e-10,0.00018574302215557218,0.0042846505567828465,0.009773893721390942
Muon,49000,25,29,8.92736627188507e-07,1.7998643578818837e-11,6.033089277861976e-07,0.0002116712401302179,0.0016706466150674772
Muon,49000,26,45,1.0120221983279967e-07,1.679143355744138e-11,1.1350014540280799e-07,0.0001261453658958222,0.0016580496883079724
Muon,49000,27,26,1.658624219436288e-06,1.7400860924356736e-11,1.4049906753373813e-06,0.00011840409781924295,0.0019685817098216794
Muon,49000,28,6,0.007280914149118946,2.257127200397604e-06,0.0033167742441457012,0.08205661342821008,0.06751667496277639
Muon,49000,29,16,1.8478763607137437e-05,1.5244751918132277e-10,1.571797388215321e-05,0.0003606184625785558,0.0017896862970913099
Muon,49000,30,36,4.994150105838166e-07,1.237163195230933e-11,3.276711477997887e-07,8.863569155747007e-05,0.0011999804362327474
Muon,49000,31,48,9.092351255107367e-08,1.3483763040149598e-11,1.2382735694016065e-07,0.0001005216041087583,0.0019111853142962656
Muon,49000,32,44,1.1082014308389484e-07,1.724917082860204e-11,1.3876072492366014e-07,0.0001325614101816513,0.0026864449270051216
Muon,49000,33,14,4.78918234486625e-05,9.266517425525664e-11,2.7963989172915693e-05,0.00035067448659905384,0.0022805726272690733
Muon,49000,34,53,5.715849599835448e-08,3.6662137035509634e-11,9.311946787151131e-08,0.00014988254926446792,0.0017430761370569583
Muon,49000,35,22,3.919817920661775e-06,5.903182788646363e-10,3.2922832954443123e-06,0.0006189466996269602,0.0024196313010695233
Muon,49000,36,13,5.331472745141174e-05,2.2497155443971337e-09,3.237807771966374e-05,0.0014981619520006316,0.0031999773163456876
Muon,49000,37,43,1.4516448008496334e-07,3.8023534158211016e-11,1.7586839814966147e-07,0.00015822322108631124,0.0021468451497915955
Muon,49000,38,25,1.779136177365076e-06,6.173717230042535e-11,2.423294227836778e-06,0.00024453088874161184,0.0017967814033882097
Muon,49000,39,52,6.464968172770261e-08,1.4152788160315653e-11,9.986892983537961e-08,0.00011789135756477216,0.0015182724538237663
Muon,49000,40,56,4.723119506507349e-08,1.5638897902974132e-11,9.2046503763612e-08,0.0001443262423008879,0.0018336045763823474
Muon,49000,41,35,6.143241155592365e-07,7.640645516975945e-11,5.755462141299126e-07,0.0002278087274811011,0.002506212419820604
Muon,49000,42,27,1.1515076540088978e-06,4.234633679292522e-11,1.306848168006583e-06,0.00022793510828774324,0.0014545435721589526
Muon,49000,43,42,1.7227068996525413e-07,2.027004481457434e-11,2.1482373353895576e-07,0.00016220043051368832,0.0017539608684372001
Muon,49000,44,19,6.64319513756299e-06,6.003035431833542e-10,5.504763723309681e-06,0.00059530494666333,0.0026800777376508812
Muon,49000,45,23,3.4304252050485783e-06,1.1518139408537266e-10,2.559096388989767e-06,0.0006576730820512767,0.0038611681423290165
Muon,49000,46,17,1.1911123499830071e-05,1.0150963980330704e-09,8.633149874439851e-06,0.001052886569009496,0.0029054188103727063
Muon,49000,47,5,0.011504851642628516,1.000253872256582e-06,0.00509536801850929,0.1392768345789799,0.13684419905960005
Muon,49000,48,21,4.178534054695835e-06,1.058789638303715e-10,3.1164458886527155e-06,0.00030511047897867805,0.002400074168255121
Muon,49000,49,32,7.251999664507674e-07,3.456075961425205e-11,7.684215838572244e-07,0.00018088609661133908,0.002198969038254429
Muon,49000,50,39,3.464726940665713e-07,6.59825462159448e-12,3.1772967903072096e-07,0.00013105587900527803,0.0016090191491522944
Muon,49000,51,51,7.570529154854235e-08,8.764916289370561e-12,9.93046030884163e-08,0.00011642650203090364,0.0012852660533533486
Muon,49000,52,47,9.613588218852088e-08,8.357017980519481e-12,1.187328174629882e-07,0.00014471888411234947,0.0015972908234465916
Muon,49000,53,30,8.384378812523123e-07,2.6507722734540024e-10,8.817816038845992e-07,0.00034675005612490935,0.001955800209591087
Muon,49000,54,28,9.043446452339004e-07,1.8853509595357026e-10,7.764919808784152e-07,0.00037863022390684345,0.0032875325067054776
Muon,49000,55,15,2.1601247153485932e-05,9.163749773727653e-10,1.469814792786341e-05,0.0016241555473490276,0.0025050624505445164
Muon,49000,56,4,0.011952528186482389,1.2421085976240357e-06,0.005200922929372962,0.13657462486432254,0.13679283285799457
Muon,50000,1,10,0.00021144334441701367,6.620811905060022e-10,0.00010418532558445213,0.0024850120379021575,0.0061310545833270485
Muon,50000,2,24,2.6746933242937344e-06,6.670095159238784e-11,2.306610446946371e-06,0.00026173348459754324,0.0013879043197771856
Muon,50000,3,34,5.987881947763704e-07,6.72793401922705e-12,5.529832831096674e-07,0.0001828364786284404,0.0017692404767761672
Muon,50000,4,17,1.651188172099544e-05,6.910702278757649e-10,9.0150968052313e-06,0.0006494670986709824,0.0029402248320324086
Muon,50000,5,36,4.6941094436426964e-07,1.472753212203715e-10,4.592269990399722e-07,0.00023895876362706975,0.0015888144351179612
Muon,50000,6,50,8.639390812311061e-08,1.3316002686517961e-11,9.889420124357417e-08,0.00012191833652149942,0.0013154507098131906
Muon,50000,7,1,0.07159028522247657,8.08372026732193e-06,0.020426918844474985,0.21167873946857652,0.17847438897933024
Muon,50000,8,40,2.5235323291104924e-07,1.3904596291368566e-11,2.0844569883116283e-07,0.0001191684748247388,0.0011529622079688444
Muon,50000,9,33,6.053085427533884e-07,2.96914470110974e-11,6.188034844421908e-07,0.00018982464282943685,0.0018793046771688232
Muon,50000,10,43,1.6254840734658235e-07,1.1726183836878995e-10,2.3082959296898958e-07,0.00020438128969723924,0.0015354311986045858
Muon,50000,11,2,0.05446479480467796,6.88476340337653e-05,0.01638388122874615,0.2096612607114385,0.18135997762881706
Muon,50000,12,3,0.029668360145570026,8.20650317229966e-06,0.00994740746319997,0.16860686349995818,0.1628293551382747
Muon,50000,13,46,1.0002318110881433e-07,9.243721776950947e-12,1.197561174793086e-07,0.00016528036762680746,0.0018827815910768995
Muon,50000,14,8,0.0010277857211541536,1.2930492239292084e-08,0.0004330186885518107,0.008333775451477177,0.01251100259759448
Muon,50000,15,53,5.259519925205804e-08,1.1414834859673517e-11,7.917092749773248e-08,8.818196808172163e-05,0.0012715883825139655
Muon,50000,16,55,4.8570492552511984e-08,7.027965993063373e-11,7.510901663070992e-08,0.00014637598317626587,0.0022205158909273325
Muon,50000,17,35,5.547234268873859e-07,2.7629764732379438e-11,4.548778146282404e-07,0.00013998799981715588,0.0009773343921112572
Muon,50000,18,19,9.905857829099486e-06,2.0688963597248132e-10,5.48912409426371e-06,0.0004605816198128482,0.002145367684015937
Muon,50000,19,11,0.00012624207924404187,1.8481362851459855e-10,6.839953775637865e-05,0.0011198730209109702,0.00513390293018404
Muon,50000,20,45,1.0757221412554053e-07,6.060216567004495e-12,1.4303156040425087e-07,0.0001188981139645509,0.002075918092616852
Muon,50000,21,12,0.00011468024870114077,4.09101604806353e-10,5.567393992503648e-05,0.001867374151548247,0.002910620979211122
Muon,50000,22,7,0.0010666140924181578,8.017639696386874e-09,0.00039196747077551954,0.0061242408730430254,0.01065844823511711
Muon,50000,23,38,3.349173237441376e-07,7.021390558233614e-11,3.3975241160649546e-07,0.000415995684454486,0.0023531307025437165
Muon,50000,24,9,0.00034205221801894336,2.152417228552457e-09,0.00019545120882073755,0.004542674835305939,0.00942674170044197
Muon,50000,25,28,1.0213239864803793e-06,9.03106788794707e-12,6.182318460775257e-07,0.0001654318529128808,0.0015835850889142358
Muon,50000,26,51,7.969869107230625e-08,8.219566536600301e-12,9.89969433179133e-08,9.272736404121565e-05,0.0013015793145266874
Muon,50000,27,27,1.033628100791369e-06,8.912492466120605e-12,8.336286822131427e-07,9.523570905872933e-05,0.0017155582434947006
Muon,50000,28,6,0.00433773409720771,1.6200892649328494e-06,0.0022061899443511115,0.07558540265378808,0.06049892205244
Muon,50000,29,18,1.1532117304309176e-05,1.1570435092439252e-10,9.328158413398001e-06,0.0003469412432045977,0.0015272182302804636
Muon,50000,30,39,2.8462273941795417e-07,1.0174996873809589e-11,2.167237569277655e-07,8.891026231602696e-05,0.0010159602722223705
Muon,50000,31,48,8.978414135737344e-08,1.50270939621686e-11,1.41132582193871e-07,0.00010428041855846263,0.0018116239863057728
Muon,50000,32,42,1.7670525264723567e-07,1.0887471284630554e-11,1.5830898394073097e-07,0.00011796184081167845,0.0024925339041485316
Muon,50000,33,14,3.899158525745985e-05,4.00435567003463e-11,2.4601447320892255e-05,0.0003203546527836217,0.0019147423663753076
Muon,50000,34,52,5.488410265365145e-08,1.6885484219753984e-11,8.19302226794439e-08,0.00012296790628893315,0.0015702231514862488
Muon,50000,35,22,4.2033650676767995e-06,5.74444773524818e-10,3.317485180730441e-06,0.0005553213134982148,0.0021813748117362848
Muon,50000,36,13,7.258043980828255e-05,1.4196240298269516e-09,4.105962330062248e-05,0.0018494293161391922,0.003494514679928477
Muon,50000,37,44,1.5703673895854333e-07,3.253153046960809e-11,1.9034199316790975e-07,0.00013427738535218406,0.00209555337203811
Muon,50000,38,25,1.3534312350614067e-06,2.280999766989656e-11,1.8540266794405624e-06,0.00019298305930801624,0.001644269043885268
Muon,50000,39,54,5.25230069633396e-08,1.7224342570680317e-11,1.0402909876675571e-07,0.00010514736540514603,0.0012785113890361865
Muon,50000,40,56,3.629235258045308e-08,1.2102763463321089e-11,7.514673145166455e-08,0.00013225545520402165,0.0017686171009979235
Muon,50000,41,31,7.475311978147857e-07,7.515998803070852e-11,6.834407222076474e-07,0.00019101243852018146,0.002347294297717358
Muon,50000,42,26,1.1636303786426867e-06,3.97511818137023e-11,1.33396404728694e-06,0.00017484573379353272,0.0011906792376209113
Muon,50000,43,41,2.4298608547922495e-07,1.7879302042486205e-11,2.575589493368722e-07,0.00014524219565419875,0.0015641546804467585
Muon,50000,44,20,6.004134947520576e-06,5.303208240969211e-10,5.3624780213006074e-06,0.0005228914509812827,0.002471985015097841
Muon,50000,45,21,4.905468745351724e-06,1.4509528019514094e-10,4.061490038641285e-06,0.00045264558718357883,0.0036681929734025047
Muon,50000,46,15,3.8927458070938916e-05,1.3659611985668365e-09,2.8418254250070577e-05,0.0010155133235238269,0.0029261772718992183
Muon,50000,47,5,0.009121266445403448,1.147160053844189e-06,0.004199275968145809,0.1395042496210291,0.1347487921920549
Muon,50000,48,23,4.022147692789605e-06,1.0641118004756369e-10,3.081331832656084e-06,0.0003064916103289634,0.0020797355516059177
Muon,50000,49,30,8.680452714413537e-07,2.699637163849746e-11,8.17581149148e-07,0.0001708741226235071,0.00192792028254835
Muon,50000,50,37,4.156719215587518e-07,5.751673219008946e-12,3.4652683155707786e-07,0.00013977947687002812,0.0015089909098697373
Muon,50000,51,49,8.725429730855782e-08,1.3117847652004185e-11,1.1401455364337269e-07,0.00011761886813948428,0.0010571321574054842
Muon,50000,52,47,9.730817946869429e-08,3.577497657745505e-12,1.2768154199998555e-07,0.00013389044237161764,0.0014176566889314859
Muon,50000,53,32,7.459893491478556e-07,2.1779090780787162e-10,8.776955664240748e-07,0.00030143986778706776,0.0017534583123506799
Muon,50000,54,29,9.376619536424385e-07,2.0983910540562134e-10,7.709620315174603e-07,0.00036997654318839416,0.002958312701196572
Muon,50000,55,16,2.2253475040604687e-05,9.317516859935582e-10,1.4681019697659794e-05,0.0014336477869275207,0.0023026469339315226
Muon,50000,56,4,0.0127562491059702,8.587493909513753e-07,0.005192124184158698,0.14553440248259905,0.1455822521948629
Muon,51000,1,10,0.00021563777803966047,9.227747456776723e-10,0.00010440872742677903,0.0021398103549968095,0.005889164098429807
Muon,51000,2,24,2.4516859818837514e-06,9.777629031310084e-11,2.2327207787673924e-06,0.0002374720513305843,0.0012192663072023043
Muon,51000,3,34,6.09243661889094e-07,1.869609349798504e-11,6.4124168757496e-07,0.00019045195098190646,0.0016699617474044825
Muon,51000,4,17,2.8412705836232552e-05,1.1988569485274485e-09,1.4425787489841457e-05,0.0006910397332645512,0.003029860292058751
Muon,51000,5,32,6.933466974950375e-07,2.9786957305112153e-10,6.057561468111337e-07,0.0002742511147542497,0.0014856739386594272
Muon,51000,6,49,9.392038639560914e-08,2.873231190949119e-11,1.317561876438668e-07,0.00013430231282525113,0.0012265898336628399
Muon,51000,7,1,0.06991133241260412,2.0642319902417395e-05,0.020491792029536278,0.21408481488451886,0.1809560648967703
Muon,51000,8,40,2.5174550780473373e-07,1.7516797833856762e-11,2.2257127372787135e-07,0.00011292926036040008,0.0011532318807830962
Muon,51000,9,36,5.349088320034964e-07,3.082699815730185e-11,6.354526757563139e-07,0.00017117857075408212,0.0016246003594544958
Muon,51000,10,42,2.1128749142812599e-07,1.4767951082427448e-10,2.8015814750539856e-07,0.00017645352587594034,0.0014736547272594285
Muon,51000,11,2,0.051457506581241895,0.00014090903169365623,0.016601116185928664,0.21190957582810283,0.17983625574284928
Muon,51000,12,3,0.03001876982539191,1.8736863123594727e-05,0.010356972388139079,0.17251173631475591,0.16710421082314014
Muon,51000,13,45,1.7440015817473513e-07,2.6083606389695924e-11,1.6679387786945582e-07,0.00015673967212268152,0.0017799928313665223
Muon,51000,14,8,0.0010417503178414523,1.939111163114639e-08,0.00042546852236995185,0.00839144689116063,0.013662738898813441
Muon,51000,15,53,6.547122279665159e-08,2.288649500904188e-11,9.628874942511644e-08,9.474304172355027e-05,0.0012531319965461507
Muon,51000,16,54,5.986701228278227e-08,1.1374087552999496e-10,7.225365755784074e-08,0.00013527858719237398,0.0021075597325554097
Muon,51000,17,35,5.660721531423676e-07,4.3160126337208285e-11,4.682245778152534e-07,0.00012129583182864756,0.0008489753663199004
Muon,51000,18,18,1.6903173524156775e-05,4.676952550486012e-10,8.666979285634027e-06,0.0005385974879511105,0.0022049323413966563
Muon,51000,19,11,0.00012979877481150134,1.51293800013996e-10,6.38209035681265e-05,0.000711876316726976,0.004534226656489753
Muon,51000,20,46,1.501807447225713e-07,9.276072836030088e-12,1.4606271470982343e-07,0.00012536713656894434,0.001911012603106866
Muon,51000,21,13,0.00011664683365663951,5.159587526557742e-10,5.3530362929010464e-05,0.0016533868481293503,0.00317005252182508
Muon,51000,22,7,0.001098922711010645,8.30821307191051e-09,0.0003864100357963146,0.0038053321736982084,0.011864622632635834
Muon,51000,23,39,2.787324925771454e-07,1.2977400021089788e-10,3.4374084664538943e-07,0.00042818068587053426,0.0022662687704272507
Muon,51000,24,9,0.00033332369133452756,3.5762753542724273e-09,0.00019304114637626652,0.004313465010092369,0.00997939897633611
Muon,51000,25,29,1.0309726779252933e-06,1.4246318532150281e-11,6.417540217353016e-07,0.00014729729779600594,0.0015555361107701705
Muon,51000,26,52,6.722736146687192e-08,8.647990288011236e-12,8.206728557577728e-08,9.213170480738554e-05,0.001156969569427148
Muon,51000,27,33,6.508921255440526e-07,1.1198148340784508e-11,5.829657388123861e-07,8.664432033526945e-05,0.001622466739704705
Muon,51000,28,6,0.0030149572075717787,1.911226436355832e-06,0.0017871540798970395,0.06383547677443106,0.05193592240813464
Muon,51000,29,20,7.497081797131248e-06,1.440719674024081e-10,6.583070853567349e-06,0.00035335429841356367,0.0013414556064521846
Muon,51000,30,44,1.8669567330219232e-07,1.1550918138841749e-11,1.8025188830335176e-07,9.80329553629438e-05,0.00090876804283825
Muon,51000,31,48,9.436776151743838e-08,1.8667619673433703e-11,1.3767278759271081e-07,0.00011090414753942753,0.0018072044482789853
Muon,51000,32,43,2.0516858802599008e-07,1.732125961547164e-11,1.6890868895270174e-07,0.00010977172492311693,0.002510157129707045
Muon,51000,33,15,3.8143043737215446e-05,4.319603633740693e-11,2.4703779316172132e-05,0.00030346749560638,0.0017378935383519096
Muon,51000,34,51,7.564161084052203e-08,2.3902342125241753e-11,9.69134612931663e-08,0.00011643637200408587,0.001495131470277945
Muon,51000,35,22,4.754444192284013e-06,7.649111834230725e-10,3.5438660527862348e-06,0.0004767831006814973,0.0020866059884531623
Muon,51000,36,12,0.00012521078932166755,1.4128907519156927e-09,7.184172354019054e-05,0.00249890973741097,0.004355493350604882
Muon,51000,37,41,2.1619235016908652e-07,2.9807811138438383e-11,2.230493576586982e-07,0.00011702375851590447,0.0020626667440278544
Muon,51000,38,25,1.3923908648923864e-06,1.7996623553814495e-11,1.8141865089131525e-06,0.0001715918602056545,0.0015889202968130643
Muon,51000,39,56,4.310638991538803e-08,2.9468658204894386e-11,9.800567942147356e-08,0.00010660944829045983,0.0011446845548442064
Muon,51000,40,55,4.966826088221643e-08,2.4145957132100024e-11,8.412845180188831e-08,0.0001494398879193422,0.0017297898172417788
Muon,51000,41,30,9.352854584790704e-07,1.0277361142818051e-10,9.876718600995377e-07,0.0001785296568880602,0.002236344136783328
Muon,51000,42,27,1.3253486724889316e-06,7.976570579025247e-11,1.343182494177024e-06,0.00016282538995925563,0.001054123329211295
Muon,51000,43,38,3.3248650403247747e-07,2.569610072443698e-11,3.141386062522981e-07,0.00013572447922680723,0.0014662186616068882
Muon,51000,44,21,7.227154396074967e-06,8.142799315580346e-10,6.0518140707232355e-06,0.0005162513371708639,0.0024402952145350957
Muon,51000,45,19,8.670740758156842e-06,2.468536966190244e-10,6.428966565228016e-06,0.0004125475551781123,0.003583953170425751
Muon,51000,46,14,8.646719381897546e-05,2.7335192411020567e-09,6.339557388135148e-05,0.001553988547486243,0.0036904234681037745
Muon,51000,47,5,0.00802251544778394,4.321569172975313e-06,0.004051943848467875,0.13771809938058652,0.132955893944085
Muon,51000,48,23,4.597161784848014e-06,1.760871617676053e-10,3.6799749117010664e-06,0.0003588988975812057,0.0018810707545637098
Muon,51000,49,28,1.102101880203903e-06,4.444765331714468e-11,8.960575038041742e-07,0.00017662192068769632,0.0017439263327781154
Muon,51000,50,37,4.810920233531492e-07,2.766783941646098e-11,3.9305009067677376e-07,0.00016050451075350853,0.001475351294119721
Muon,51000,51,50,8.88435780336623e-08,3.035110270463258e-11,1.1657030802772104e-07,0.00012751772631536327,0.0009371696717775863
Muon,51000,52,47,1.177945702662104e-07,1.8715112693534776e-11,1.387014593608628e-07,0.00012708500528506723,0.0013335466449483086
Muon,51000,53,31,7.04915588887991e-07,2.9654655823116515e-10,8.964613833675379e-07,0.0002751076052915296,0.0016497262757023481
Muon,51000,54,26,1.3547409629037254e-06,4.093164477601974e-10,1.0455370203392367e-06,0.0004280392188518094,0.0027170298584914317
Muon,51000,55,16,3.741428670630987e-05,2.0865997168180924e-09,2.5022079044131892e-05,0.00129043285557041,0.002351709655528037
Muon,51000,56,4,0.012658624804583407,1.105750903554275e-06,0.005335190366076502,0.1507430375029711,0.1505472393443494
Muon,52000,1,11,0.0002322139410641491,1.1717136691354324e-09,0.00011687818700149475,0.0017430511211049965,0.006166534197521319
Muon,52000,2,25,2.7313381079977843e-06,1.42296114642888e-10,2.7461473011029266e-06,0.0002489735149906005,0.0011429918758845033
Muon,52000,3,27,2.101074564281254e-06,9.790806059329222e-11,1.7281416599594544e-06,0.00020568679933377206,0.0015698722169346032
Muon,52000,4,16,7.324317734097853e-05,3.829356652543315e-09,3.7813950703022083e-05,0.0008566710998703752,0.0032599681159974797
Muon,52000,5,29,1.3105149666291344e-06,1.075825686422679e-09,1.0731503881692547e-06,0.000335596466678991,0.0014221776038498292
Muon,52000,6,49,1.584822052862678e-07,1.0213186586442588e-10,1.7768838586097163e-07,0.00014762111059620254,0.0011547083433466672
Muon,52000,7,1,0.05593378749713266,2.8915391300992405e-05,0.019407648600353284,0.21583130075033505,0.18105830856365604
Muon,52000,8,43,2.7356135068474895e-07,3.361033769429394e-11,2.856417132343378e-07,0.00011046495539122312,0.0011619608840191039
Muon,52000,9,34,6.010807894745368e-07,1.573017443396193e-11,8.343261652744078e-07,0.00017539081218002838,0.0014739884933137719
Muon,52000,10,41,3.8773779758473046e-07,2.95338640894235e-10,4.987326534295275e-07,0.00016122658738178068,0.0014370481477133828
Muon,52000,11,2,0.043102318188854724,0.00029233042048574777,0.016273388562739074,0.21679307778147713,0.18106224220499445
Muon,52000,12,3,0.024980757576069653,4.431841360659445e-05,0.010359278193193508,0.17447352229687277,0.16740674779665146
Muon,52000,13,42,3.5012176754886064e-07,8.680159851921295e-11,3.006537639048284e-07,0.00015288408774132085,0.0017017759971455348
Muon,52000,14,8,0.000947088952677154,3.007009256542475e-08,0.0003846539514076406,0.007066724554136055,0.01447663673156175
Muon,52000,15,52,1.4040554250056082e-07,1.0918556019308781e-10,1.940323391768727e-07,0.00010666055816104599,0.0012218537349896208
Muon,52000,16,53,1.1904082511702932e-07,3.128211867415463e-10,1.2432577772051757e-07,0.00013289206288363825,0.0020552988575516973
Muon,52000,17,36,5.168189530463922e-07,7.751889444246071e-11,5.165999689916302e-07,0.00011757348765672584,0.0007878001694670702
Muon,52000,18,17,3.848657875908768e-05,1.5734893167864538e-09,2.0124669198999714e-05,0.0006933671343567286,0.0023903970345183537
Muon,52000,19,14,0.00016026310169271946,5.489799261993955e-10,8.17453898066422e-05,0.0006051438709303941,0.0044387127501145
Muon,52000,20,44,2.5753704372766116e-07,9.52139234485487e-12,2.2788428422663097e-07,0.00013780387894936341,0.0017893132245328702
Muon,52000,21,15,0.00011346843559855677,1.4458954060146829e-09,5.2464957105474165e-05,0.0014707243818511447,0.003410341239919407
Muon,52000,22,7,0.000997632244482454,4.015094747243882e-09,0.00036608974087608503,0.0021835742101939974,0.013218333140141548
Muon,52000,23,40,4.6420842533517936e-07,3.3523331684869813e-10,5.929619004398384e-07,0.0004969491261373064,0.002166315448858474
Muon,52000,24,10,0.0003223659842886884,4.641548158069107e-09,0.00018242621682770368,0.002908106272930392,0.010862990218024476
Muon,52000,25,31,1.1041654198066851e-06,5.3382500881105205e-11,9.52258931082795e-07,0.00014416815238209522,0.0015867532468318056
Muon,52000,26,55,1.1409883126718666e-07,2.2004613704438667e-11,1.4620712976778295e-07,0.00010514207098071186,0.001095303991731882
Muon,52000,27,35,5.37402732586135e-07,2.1860881291642737e-11,5.717866258948161e-07,9.165138204259597e-05,0.0016242588101750906
Muon,52000,28,6,0.002889498897618231,2.7431173240545296e-06,0.002019942121138361,0.05761129880004418,0.048276511837034276
Muon,52000,29,22,6.1986297655312715e-06,1.6548611724446557e-10,7.043565905426143e-06,0.0003551488195373348,0.0012892036353015276
